255.113	0.026825
255.524	0.0268097
255.947	0.0267639
256.379	0.0267334
256.822	0.0267181
257.277	0.0266876
257.743	0.0266876
258.22	0.0266876
258.71	0.0266876
259.211	0.0266876
259.726	0.0266876
260.253	0.0266571
260.793	0.0266418
261.347	0.0266113
261.914	0.0265808
262.496	0.0265045
263.092	0.0264587
263.703	0.0264282
264.33	0.0263519
264.972	0.0263367
265.63	0.0263062
266.305	0.0262909
266.996	0.0262451
267.705	0.0262299
268.432	0.0261993
269.177	0.0260773
269.94	0.0260315
270.722	0.0259705
271.524	0.0259094
272.346	0.0258636
273.189	0.0257874
274.052	0.0257416
274.938	0.0257263
275.845	0.02565
276.775	0.0256042
277.728	0.0254974
278.705	0.0254517
279.707	0.0253601
280.734	0.0252991
281.786	0.0252838
282.864	0.0252228
283.97	0.025177
285.103	0.025177
286.265	0.0251465
287.455	0.0251312
288.675	0.0251007
289.926	0.0250092
291.208	0.0249329
292.522	0.0248413
293.869	0.0247955
295.25	0.024704
296.665	0.0246429
298.116	0.0245667
299.603	0.0244751
301.126	0.0243988
302.689	0.0243683
304.29	0.0243225
305.931	0.024292
307.613	0.0242157
309.337	0.0240936
311.105	0.0240021
312.916	0.0238037
314.773	0.0237579
316.676	0.0236664
318.627	0.0235596
320.627	0.0234222
322.676	0.0233612
324.777	0.0232239
326.93	0.0231018
329.137	0.0230255
331.4	0.0229797
333.719	0.0229034
336.096	0.0228271
338.532	0.0227203
341.029	0.022583
343.589	0.022522
346.212	0.0224457
348.902	0.0223083
351.658	0.0222626
354.483	0.0222168
357.379	0.0220947
360.348	0.0218811
363.39	0.0218201
366.509	0.021637
369.706	0.0215607
372.982	0.0214996
376.341	0.0214081
379.783	0.0212708
383.312	0.021225
386.928	0.0211334
390.636	0.0210876
394.435	0.0210114
398.33	0.0209656
402.322	0.0208282
406.414	0.0207214
410.609	0.0205688
414.908	0.0204773
419.314	0.0203857
423.831	0.02034
428.461	0.0202789
433.206	0.0200806
438.07	0.0198669
443.056	0.0197296
448.166	0.0195923
453.404	0.019516
458.773	0.0193939
464.276	0.0193024
469.917	0.0191345
475.699	0.0190887
481.626	0.0189514
487.7	0.0187836
493.926	0.0187225
500.309	0.0185852
506.85	0.0184784
513.555	0.0183411
520.428	0.0181732
527.473	0.0179901
534.694	0.0179138
542.095	0.0178528
549.681	0.0177917
557.457	0.0176544
